PAYMENT_YEAR,DIAGNOSIS_CODE,CMS_HCC_ESRD_V21,CMS_HCC_ESRD_V24,CMS_HCC_V22,CMS_HCC_V24,RXHCC_V05,RXHCC_V08,CMS_HCC_ESRD_V21_FLAG,CMS_HCC_ESRD_V24_FLAG,CMS_HCC_V22_FLAG,CMS_HCC_V24_FLAG,RXHCC_V05_FLAG,RXHCC_V08_FLAG
2020,L89022,159,,,159,,,Yes,,No,Yes,No,
2020,L89022,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89023,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89023,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89024,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89024,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89026,160,,,,,,Yes,,No,No,No,
2020,L89029,160,,,,,,Yes,,No,No,No,
2020,L89100,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89100,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89101,160,,,,,,Yes,,No,No,No,
2020,L89102,159,,,159,,,Yes,,No,Yes,No,
2020,L89102,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89103,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89103,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89104,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89104,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89106,160,,,,,,Yes,,No,No,No,
2020,L89109,160,,,,,,Yes,,No,No,No,
2020,L89110,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89110,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89111,160,,,,,,Yes,,No,No,No,
2020,L89112,159,,,159,,,Yes,,No,Yes,No,
2020,L89112,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89113,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89113,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89114,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89114,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89116,160,,,,,,Yes,,No,No,No,
2020,L89119,160,,,,,,Yes,,No,No,No,
2020,L89120,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89120,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89121,160,,,,,,Yes,,No,No,No,
2020,L89122,159,,,159,,,Yes,,No,Yes,No,
2020,L89122,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89123,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89123,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89124,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89124,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89126,160,,,,,,Yes,,No,No,No,
2020,L89129,160,,,,,,Yes,,No,No,No,
2020,L89130,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89130,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89131,160,,,,,,Yes,,No,No,No,
2020,L89132,159,,,159,,,Yes,,No,Yes,No,
2020,L89132,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89133,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89133,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89134,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89134,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89136,160,,,,,,Yes,,No,No,No,
2020,L89139,160,,,,,,Yes,,No,No,No,
2020,L89140,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89140,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89141,160,,,,,,Yes,,No,No,No,
2020,L89142,159,,,159,,,Yes,,No,Yes,No,
2020,L89142,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89143,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89143,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89144,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89144,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89146,160,,,,,,Yes,,No,No,No,
2020,L89149,160,,,,,,Yes,,No,No,No,
2020,L89150,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89150,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89151,160,,,,,,Yes,,No,No,No,
2020,L89152,159,,,159,,,Yes,,No,Yes,No,
2020,L89152,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89153,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89153,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89154,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89154,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89156,160,,,,,,Yes,,No,No,No,
2020,L89159,160,,,,,,Yes,,No,No,No,
2020,L89200,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89200,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89201,160,,,,,,Yes,,No,No,No,
2020,L89202,159,,,159,,,Yes,,No,Yes,No,
2020,L89202,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89203,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89203,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89204,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89204,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89206,160,,,,,,Yes,,No,No,No,
2020,L89209,160,,,,,,Yes,,No,No,No,
2020,L89210,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89210,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89211,160,,,,,,Yes,,No,No,No,
2020,L89212,159,,,159,,,Yes,,No,Yes,No,
2020,L89212,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89213,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89213,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89214,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89214,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89216,160,,,,,,Yes,,No,No,No,
2020,L89219,160,,,,,,Yes,,No,No,No,
2020,L89220,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89220,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89221,160,,,,,,Yes,,No,No,No,
2020,L89222,159,,,159,,,Yes,,No,Yes,No,
2020,L89222,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89223,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89223,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89224,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89224,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89226,160,,,,,,Yes,,No,No,No,
2020,L89229,160,,,,,,Yes,,No,No,No,
2020,L89300,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89300,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89301,160,,,,,,Yes,,No,No,No,
2020,L89302,159,,,159,,,Yes,,No,Yes,No,
2020,L89302,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89303,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89303,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89304,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89304,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89306,160,,,,,,Yes,,No,No,No,
2020,L89309,160,,,,,,Yes,,No,No,No,
2020,L89310,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89310,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89311,160,,,,,,Yes,,No,No,No,
2020,L89312,159,,,159,,,Yes,,No,Yes,No,
2020,L89312,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89313,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89313,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89314,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89314,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89316,160,,,,,,Yes,,No,No,No,
2020,L89319,160,,,,,,Yes,,No,No,No,
2020,L89320,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89320,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89321,160,,,,,,Yes,,No,No,No,
2020,L89322,159,,,159,,,Yes,,No,Yes,No,
2020,L89322,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89323,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89323,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89324,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89324,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89326,160,,,,,,Yes,,No,No,No,
2020,L89329,160,,,,,,Yes,,No,No,No,
2020,L8940,160,,,,,,Yes,,No,No,No,
2020,L8941,160,,,,,,Yes,,No,No,No,
2020,L8942,159,,,159,,,Yes,,No,Yes,No,
2020,L8942,160,,,,,,Yes,,No,Not Applicable,No,
2020,L8943,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L8943,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8944,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L8944,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8945,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L8945,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8946,160,,,,,,Yes,,No,No,No,
2020,L89500,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89500,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89501,160,,,,,,Yes,,No,No,No,
2020,L89502,159,,,159,,,Yes,,No,Yes,No,
2020,L89502,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89503,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89503,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89504,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89504,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89506,160,,,,,,Yes,,No,No,No,
2020,L89509,160,,,,,,Yes,,No,No,No,
2020,L89510,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89510,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89511,160,,,,,,Yes,,No,No,No,
2020,L89512,159,,,159,,,Yes,,No,Yes,No,
2020,L89512,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89513,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89513,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89514,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89514,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89516,160,,,,,,Yes,,No,No,No,
2020,L89519,160,,,,,,Yes,,No,No,No,
2020,L89520,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89520,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89521,160,,,,,,Yes,,No,No,No,
2020,L89522,159,,,159,,,Yes,,No,Yes,No,
2020,L89522,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89523,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89523,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89524,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89524,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89526,160,,,,,,Yes,,No,No,No,
2020,L89529,160,,,,,,Yes,,No,No,No,
2020,L89600,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89600,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89601,160,,,,,,Yes,,No,No,No,
2020,L89602,159,,,159,,,Yes,,No,Yes,No,
2020,L89602,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89603,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89603,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89604,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89604,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89606,160,,,,,,Yes,,No,No,No,
2020,L89609,160,,,,,,Yes,,No,No,No,
2020,L89610,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89610,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89611,160,,,,,,Yes,,No,No,No,
2020,L89612,159,,,159,,,Yes,,No,Yes,No,
2020,L89612,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89613,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89613,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89614,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89614,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89616,160,,,,,,Yes,,No,No,No,
2020,L89619,160,,,,,,Yes,,No,No,No,
2020,L89620,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89620,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89621,160,,,,,,Yes,,No,No,No,
2020,L89622,159,,,159,,,Yes,,No,Yes,No,
2020,L89622,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89623,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89623,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89624,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89624,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89626,160,,,,,,Yes,,No,No,No,
2020,L89629,160,,,,,,Yes,,No,No,No,
2020,L89810,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89810,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89811,160,,,,,,Yes,,No,No,No,
2020,L89812,159,,,159,,,Yes,,No,Yes,No,
2020,L89812,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89813,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89813,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89814,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89814,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89816,160,,,,,,Yes,,No,No,No,
2020,L89819,160,,,,,,Yes,,No,No,No,
2020,L89890,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89890,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89891,160,,,,,,Yes,,No,No,No,
2020,L89892,159,,,159,,,Yes,,No,Yes,No,
2020,L89892,160,,,,,,Yes,,No,Not Applicable,No,
2020,L89893,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L89893,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89894,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L89894,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L89896,160,,,,,,Yes,,No,No,No,
2020,L89899,160,,,,,,Yes,,No,No,No,
2020,L8990,160,,,,,,Yes,,No,No,No,
2020,L8991,160,,,,,,Yes,,No,No,No,
2020,L8992,159,,,159,,,Yes,,No,Yes,No,
2020,L8992,160,,,,,,Yes,,No,Not Applicable,No,
2020,L8993,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L8993,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8994,157,,157,157,,,Yes,,Yes,Yes,No,
2020,L8994,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8995,158,,158,158,,,Yes,,Yes,Yes,No,
2020,L8995,160,,,,,,Yes,,Not Applicable,Not Applicable,No,
2020,L8996,160,,,,,,Yes,,No,No,No,
2020,L945,,,,,316,,No,,No,No,Yes,
2020,L97101,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97102,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97103,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97104,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97105,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97106,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97108,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97109,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97111,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97112,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97113,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97114,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97115,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97116,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97118,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97119,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97121,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97122,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97123,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97124,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97125,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97126,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97128,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97129,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97201,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97202,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97203,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97204,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97205,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97206,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97208,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97209,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97211,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97212,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97213,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97214,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97215,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97216,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97218,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97219,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97221,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97222,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97223,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97224,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97225,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97226,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97228,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97229,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97301,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97302,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97303,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97304,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97305,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97306,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97308,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97309,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97311,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97312,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97313,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97314,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97315,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97316,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97318,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97319,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97321,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97322,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97323,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97324,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97325,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97326,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97328,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97329,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97401,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97402,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97403,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97404,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97405,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97406,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97408,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97409,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97411,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97412,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97413,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97414,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97415,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97416,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97418,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97419,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97421,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97422,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97423,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97424,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97425,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97426,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97428,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97429,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97501,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97502,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97503,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97504,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97505,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97506,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97508,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97509,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97511,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97512,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97513,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97514,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97515,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97516,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97518,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97519,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97521,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97522,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97523,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97524,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97525,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97526,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97528,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97529,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97801,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97802,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97803,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97804,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97805,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97806,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97808,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97809,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97811,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97812,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97813,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97814,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97815,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97816,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97818,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97819,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97821,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97822,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97823,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97824,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97825,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97826,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97828,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97829,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97901,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97902,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97903,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97904,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97905,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97906,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97908,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97909,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97911,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97912,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97913,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97914,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97915,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97916,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97918,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97919,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97921,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97922,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97923,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97924,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97925,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97926,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97928,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L97929,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98411,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98412,161,,161,161,311,,Yes,,Yes,Yes,Yes,
2020,L98413,161,,161,161,311,,Yes,,Yes,Yes,Yes,
